state,company_raw,notice_date,n_employees,city,layoff_type,source
CA,Novartis Pharmaceuticals Corporation,2024-07-05,29.0,,Closure Permanent,ca_2024_25.pdf
CA,"Hybrid Promotions, LLC dba Hybrid Apparel",2024-07-08,24.0,,Layoff Temporary,ca_2024_25.pdf
CA,"Hybrid Promotions, LLC dba Hybrid Apparel",2024-07-09,22.0,,Closure Permanent,ca_2024_25.pdf
CA,Intuit Inc.,2024-07-10,384.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intuit Inc.,2024-07-10,215.0,,Layoff Permanent,ca_2024_25.pdf
CA,Sang-Hai Corporation,2024-07-10,56.0,,Layoff Permanent,ca_2024_25.pdf
CA,"TRM Gamma Aerospace Acquisition, LLC",2024-07-11,24.0,,Closure Permanent,ca_2024_25.pdf
CA,"US Foods, Inc.",2024-07-11,97.0,,Layoff Permanent,ca_2024_25.pdf
CA,UKG Inc.,2024-07-11,195.0,,Layoff Permanent,ca_2024_25.pdf
CA,UKG Inc.,2024-07-11,12.0,,Layoff Permanent,ca_2024_25.pdf
CA,"TuSimple, Inc.",2024-07-12,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,City National Bank,2024-07-15,6.0,,Layoff Permanent,ca_2024_25.pdf
CA,City National Bank,2024-07-15,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Rodan & Fields, LLC",2024-07-15,78.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Exabeam, Inc.",2024-07-16,43.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Southwire Company, LLC",2024-07-17,95.0,,Closure Permanent,ca_2024_25.pdf
CA,"Warner Bros. Discovery, Inc.",2024-07-17,81.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Warner Bros. Discovery, Inc.",2024-07-17,62.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Warner Bros. Discovery, Inc.",2024-07-17,121.0,,Layoff Permanent,ca_2024_25.pdf
CA,Pixar,2024-07-17,4.0,,Layoff Permanent,ca_2024_25.pdf
CA,Pitney Bowes Inc.,2024-07-17,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,Pitney Bowes Inc.,2024-07-17,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,3.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,21.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,28.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,18.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,55.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,37.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,9.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,25.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,1.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,12.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,21.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,2.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,10.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,26.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,35.0,,Closure Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,64.0,,Layoff Permanent,ca_2024_25.pdf
CA,Optum,2024-07-18,157.0,,Layoff Permanent,ca_2024_25.pdf
CA,Raytheon,2024-07-18,137.0,,Layoff Permanent,ca_2024_25.pdf
CA,"MoreFlavor, Inc.",2024-07-19,51.0,,Closure Permanent,ca_2024_25.pdf
CA,"Moxion Power, Inc.",2024-07-19,244.0,,Closure Permanent,ca_2024_25.pdf
CA,"Moxion Power, Inc.",2024-07-19,3.0,,Closure Permanent,ca_2024_25.pdf
CA,"Moxion Power, Inc.",2024-07-19,1.0,,Closure Permanent,ca_2024_25.pdf
CA,"Kimura Enterprise, Inc.",2024-07-22,15.0,,Closure Permanent,ca_2024_25.pdf
CA,Bellota,2024-07-22,33.0,,"Closure Not known at
this time",ca_2024_25.pdf
CA,ITC Federal,2024-07-22,31.0,,Layoff Permanent,ca_2024_25.pdf
CA,"National Aerospace Solutions, LLC",2024-07-22,60.0,,Layoff Permanent,ca_2024_25.pdf
CA,Athletics Investment Group LLC,2024-07-23,14.0,,Closure Permanent,ca_2024_25.pdf
CA,Athletics Investment Group LLC,2024-07-23,358.0,,Closure Permanent,ca_2024_25.pdf
CA,Athletics Investment Group LLC,2024-07-23,43.0,,Layoff Permanent,ca_2024_25.pdf
CA,Bay Area Sports Catering,2024-07-23,176.0,,Closure Permanent,ca_2024_25.pdf
CA,Cohere Beauty,2024-07-24,20.0,,Closure Permanent,ca_2024_25.pdf
CA,"Vintage Wine Estates, Inc",2024-07-24,124.0,,Closure Permanent,ca_2024_25.pdf
CA,"Vintage Wine Estates, Inc",2024-07-24,17.0,,Closure Permanent,ca_2024_25.pdf
CA,"Vintage Wine Estates, Inc",2024-07-24,10.0,,Closure Permanent,ca_2024_25.pdf
CA,"Vintage Wine Estates, Inc",2024-07-24,20.0,,Closure Permanent,ca_2024_25.pdf
CA,"Vintage Wine Estates, Inc",2024-07-24,101.0,,Closure Permanent,ca_2024_25.pdf
CA,"Vintage Wine Estates, Inc",2024-07-24,19.0,,Closure Permanent,ca_2024_25.pdf
CA,"Vintage Wine Estates, Inc",2024-07-24,11.0,,Closure Permanent,ca_2024_25.pdf
CA,"Vintage Wine Estates, Inc",2024-07-24,37.0,,Closure Permanent,ca_2024_25.pdf
CA,"Vintage Wine Estates, Inc",2024-07-24,5.0,,Closure Permanent,ca_2024_25.pdf
CA,"Vintage Wine Estates, Inc",2024-07-24,33.0,,Closure Permanent,ca_2024_25.pdf
CA,Cepheid,2024-07-24,11.0,,Layoff Permanent,ca_2024_25.pdf
CA,Cepheid,2024-07-24,622.0,,Layoff Permanent,ca_2024_25.pdf
CA,Cepheid,2024-07-24,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,Cepheid,2024-07-24,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Texas Scenic Company, Inc.",2024-07-25,23.0,,Closure Permanent,ca_2024_25.pdf
CA,"Daves California Logistics, LLC",2024-07-26,80.0,,Closure Permanent,ca_2024_25.pdf
CA,SunPower Corporation,2024-07-26,20.0,,Layoff Permanent,ca_2024_25.pdf
CA,SunPower Corporation,2024-07-26,182.0,,Layoff Permanent,ca_2024_25.pdf
CA,SunPower Corporation,2024-07-26,19.0,,Layoff Permanent,ca_2024_25.pdf
CA,SunPower Corporation,2024-07-26,11.0,,Layoff Permanent,ca_2024_25.pdf
CA,SunPower Corporation,2024-07-26,16.0,,Layoff Permanent,ca_2024_25.pdf
CA,SunPower Corporation,2024-07-26,18.0,,Layoff Permanent,ca_2024_25.pdf
CA,SunPower Corporation,2024-07-26,13.0,,Layoff Permanent,ca_2024_25.pdf
CA,SunPower Corporation,2024-07-26,11.0,,Layoff Permanent,ca_2024_25.pdf
CA,Mitsui Home America LLC,2024-07-26,17.0,,Closure Permanent,ca_2024_25.pdf
CA,AT&T,2024-07-26,3.0,,Layoff Permanent,ca_2024_25.pdf
CA,AT&T,2024-07-26,5.0,,Layoff Permanent,ca_2024_25.pdf
CA,University of Southern California,2024-07-26,14.0,,Layoff Permanent,ca_2024_25.pdf
CA,University of Southern California,2024-07-26,3.0,,Layoff Permanent,ca_2024_25.pdf
CA,University of Southern California,2024-07-26,3.0,,Layoff Permanent,ca_2024_25.pdf
CA,University of Southern California,2024-07-26,3.0,,Layoff Permanent,ca_2024_25.pdf
CA,University of Southern California,2024-07-26,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,University of Southern California,2024-07-26,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,University of Southern California,2024-07-26,3.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Buca Restaurants 2, Inc. dba Buca di Beppo",2024-07-26,46.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Annabelle Candy Co., Inc.",2024-07-29,43.0,,Closure Permanent,ca_2024_25.pdf
CA,Evolution Hospitality,2024-07-29,72.0,,Layoff Temporary,ca_2024_25.pdf
CA,"Konica Minolta Business Solutions U.S.A., Inc.",2024-07-29,20.0,,Closure Permanent,ca_2024_25.pdf
CA,Target Corporation,2024-07-29,85.0,,Closure Permanent,ca_2024_25.pdf
CA,"Western Power Sports, LLC",2024-07-30,2.0,,Closure Permanent,ca_2024_25.pdf
CA,"CareFusion Resources, LLC, a subsidiary of Becton, Dickinson
and Company",2024-07-31,34.0,,Layoff Permanent,ca_2024_25.pdf
CA,"CareFusion Resources, LLC, a subsidiary of Becton, Dickinson
and Company",2024-07-31,83.0,,Layoff Permanent,ca_2024_25.pdf
CA,Golden Gate University,2024-07-31,4.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Illumina, Inc.",2024-07-31,49.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Vir Biotechnology, Inc.",2024-07-31,141.0,,Layoff Permanent,ca_2024_25.pdf
CA,Ajinomoto Bio-Pharma Services,2024-08-01,71.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Vytalogy Wellness, LLC",2024-08-01,33.0,,Closure Permanent,ca_2024_25.pdf
CA,"FibroGen, Inc.",2024-08-02,127.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Hybrid Promotions, LLC dba Hybrid Apparel",2024-08-05,19.0,,Closure Permanent,ca_2024_25.pdf
CA,"Save Mart Supermarkets LLC dba Roseville Distribution
Center",2024-08-06,273.0,,Closure Permanent,ca_2024_25.pdf
CA,"Distribution Alternatives, Inc.",2024-08-06,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Farmers Group, Inc.",2024-08-07,84.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Mosaic Culver, LLC",2024-08-08,16.0,,Layoff Permanent,ca_2024_25.pdf
CA,NFI National Distribution Centers LLC,2024-08-08,40.0,,Closure Permanent,ca_2024_25.pdf
CA,"Velo3D, Inc.",2024-08-09,42.0,,Layoff Permanent,ca_2024_25.pdf
CA,Pitney Bowes Inc.,2024-08-09,236.0,,Closure Permanent,ca_2024_25.pdf
CA,Pitney Bowes Inc.,2024-08-09,112.0,,Closure Permanent,ca_2024_25.pdf
CA,"Fastly, Inc.",2024-08-12,52.0,,Layoff Permanent,ca_2024_25.pdf
CA,Adventist Health Simi Valley,2024-08-12,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Northrop Grumman,2024-08-12,500.0,,Layoff Permanent,ca_2024_25.pdf
CA,"GRAIL, Inc.",2024-08-13,179.0,,Layoff Permanent,ca_2024_25.pdf
CA,Pitney Bowes Inc.,2024-08-13,11.0,,Closure Permanent,ca_2024_25.pdf
CA,Silgan Containers,2024-08-13,72.0,,Layoff Temporary,ca_2024_25.pdf
CA,Silgan Containers,2024-08-13,70.0,,Layoff Temporary,ca_2024_25.pdf
CA,Silgan Containers,2024-08-13,44.0,,Layoff Temporary,ca_2024_25.pdf
CA,AppLovin Corporation,2024-08-14,61.0,,Layoff Permanent,ca_2024_25.pdf
CA,"VSP Optical Group, Inc.",2024-08-14,186.0,,Closure Permanent,ca_2024_25.pdf
CA,Volunteers of America Southwest,2024-08-14,9.0,,Closure Permanent,ca_2024_25.pdf
CA,Canoo,2024-08-14,185.0,,Layoff Permanent,ca_2024_25.pdf
CA,Paramount Global,2024-08-16,95.0,,Layoff Permanent,ca_2024_25.pdf
CA,Paramount Global,2024-08-16,193.0,,Layoff Permanent,ca_2024_25.pdf
CA,ITC Federal,2024-08-19,31.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Cuberg, Inc.",2024-08-20,196.0,,Closure Permanent,ca_2024_25.pdf
CA,"Penumbra, Inc.",2024-08-20,71.0,,Layoff Permanent,ca_2024_25.pdf
CA,Nordson Corporation,2024-08-20,11.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Five9, Inc.",2024-08-20,30.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Five9, Inc.",2024-08-20,3.0,,Layoff Permanent,ca_2024_25.pdf
CA,"V2X dba Vertex Aerospace, LLC",2024-08-20,46.0,,Closure Permanent,ca_2024_25.pdf
CA,"Cisco Systems, Inc.",2024-08-21,53.0,,Layoff Permanent,ca_2024_25.pdf
CA,California Resources Corporation,2024-08-21,69.0,,Layoff Permanent,ca_2024_25.pdf
CA,"FS - Precision Tech. Co., LLC",2024-08-22,100.0,,Closure Permanent,ca_2024_25.pdf
CA,"Genentech, Inc.",2024-08-22,93.0,,Layoff Permanent,ca_2024_25.pdf
CA,Menzies Aviation,2024-08-22,124.0,,Layoff Permanent,ca_2024_25.pdf
CA,Menzies Aviation,2024-08-23,91.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Mama's Ladera Ranch, LP",2024-08-23,42.0,,Closure Permanent,ca_2024_25.pdf
CA,"Shadow Holdings, LLC dba Bright Innovation Labs",2024-08-23,8.0,,Closure Permanent,ca_2024_25.pdf
CA,AT&T,2024-08-26,10.0,,Layoff Permanent,ca_2024_25.pdf
CA,AT&T,2024-08-26,10.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Fermented Sciences II, Inc.",2024-08-26,50.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Shake Shack Enterprises, LLC",2024-08-26,32.0,,Closure Permanent,ca_2024_25.pdf
CA,"Shake Shack Enterprises, LLC",2024-08-26,18.0,,Closure Permanent,ca_2024_25.pdf
CA,"Shake Shack Enterprises, LLC",2024-08-26,24.0,,Closure Permanent,ca_2024_25.pdf
CA,"Shake Shack Enterprises, LLC",2024-08-26,20.0,,Closure Permanent,ca_2024_25.pdf
CA,"Shake Shack Enterprises, LLC",2024-08-26,18.0,,Closure Permanent,ca_2024_25.pdf
CA,"Shake Shack Enterprises, LLC",2024-08-26,24.0,,Closure Permanent,ca_2024_25.pdf
CA,Jabil Inc.,2024-08-26,472.0,,Closure Temporary,ca_2024_25.pdf
CA,"Astellas Gene Therapies, Inc.",2024-08-27,7.0,,Layoff Permanent,ca_2024_25.pdf
CA,Schlumberger Technology Corporation,2024-08-27,28.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Fisker Group, Inc.",2024-08-27,43.0,,Closure Permanent,ca_2024_25.pdf
CA,"Fisker Group, Inc.",2024-08-27,8.0,,Closure Permanent,ca_2024_25.pdf
CA,BioMarin Pharmaceutical Inc.,2024-08-28,94.0,,Layoff Permanent,ca_2024_25.pdf
CA,BioMarin Pharmaceutical Inc.,2024-08-28,52.0,,Layoff Permanent,ca_2024_25.pdf
CA,BioMarin Pharmaceutical Inc.,2024-08-28,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation,2024-08-30,12.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation,2024-08-30,4.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation,2024-08-30,15.0,,Layoff Permanent,ca_2024_25.pdf
CA,Intel Corporation,2024-08-30,23.0,,Layoff Permanent,ca_2024_25.pdf
CA,DermTech,2024-08-30,51.0,,Layoff Permanent,ca_2024_25.pdf
CA,"ImmunityBio, Inc.",2024-08-30,6.0,,Layoff Permanent,ca_2024_25.pdf
CA,"ImmunityBio, Inc.",2024-08-30,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,"ImmunityBio, Inc.",2024-08-30,3.0,,Layoff Permanent,ca_2024_25.pdf
CA,"ImmunityBio, Inc.",2024-08-30,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,"ImmunityBio, Inc.",2024-08-30,5.0,,Layoff Permanent,ca_2024_25.pdf
CA,Elaine Bell Catering Company,2024-08-30,164.0,,Closure Permanent,ca_2024_25.pdf
CA,Johns Manville,2024-08-30,100.0,,Layoff Temporary,ca_2024_25.pdf
CA,City National Bank,2024-08-30,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,Planet Labs PBC,2024-08-30,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,"TuSimple, Inc.",2024-08-31,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Field Controls, LLC",2024-09-02,5.0,,Closure Permanent,ca_2024_25.pdf
CA,"Save Mart Supermarkets LLC dba Yosemite Wholesale
Company",2024-09-03,254.0,,Closure Permanent,ca_2024_25.pdf
CA,"Hogan Personnel, LLC",2024-09-03,98.0,,Closure Permanent,ca_2024_25.pdf
CA,"Hogan Services, Inc.",2024-09-03,14.0,,Closure Permanent,ca_2024_25.pdf
CA,Edwards Lifesciences LLC,2024-09-03,192.0,,Layoff Permanent,ca_2024_25.pdf
CA,Edwards Lifesciences LLC,2024-09-03,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Enervenue,2024-09-04,65.0,,Layoff Permanent,ca_2024_25.pdf
CA,"ChargePoint, Inc.",2024-09-04,64.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Big Lots, Inc.",2024-09-04,349.0,,Closure Permanent,ca_2024_25.pdf
CA,"Illumina, Inc.",2024-09-04,3.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Houweling Camarillo, Inc.",2024-09-04,203.0,,Closure Permanent,ca_2024_25.pdf
CA,"PerfectVision Manufacturing, Inc.",2024-09-05,6.0,,Closure Permanent,ca_2024_25.pdf
CA,Stanislaus Surgical Hospital,2024-09-05,164.0,,Layoff Temporary,ca_2024_25.pdf
CA,"Distribution Alternatives, Inc.",2024-09-06,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-06,249.0,,Closure Permanent,ca_2024_25.pdf
CA,Amazon,2024-09-06,162.0,,Layoff Permanent,ca_2024_25.pdf
CA,"MMT Craft, LLC, dba Modern Times Beer & Coffee",2024-09-06,55.0,,Closure Permanent,ca_2024_25.pdf
CA,"MMT Craft, LLC, dba Modern Times Beer & Coffee",2024-09-06,7.0,,Closure Permanent,ca_2024_25.pdf
CA,"MMT Craft, LLC, dba Modern Times Beer & Coffee",2024-09-06,15.0,,Closure Permanent,ca_2024_25.pdf
CA,Amazon,2024-09-06,159.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Commerce Distribution Center, LLC",2024-09-09,294.0,,Layoff Permanent,ca_2024_25.pdf
CA,Snohetta Architecture Landscape Architecture PC,2024-09-09,5.0,,Closure Permanent,ca_2024_25.pdf
CA,Biosense Webster Inc.,2024-09-09,13.0,,Closure Permanent,ca_2024_25.pdf
CA,Conrad Employer LLC,2024-09-10,47.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Distribution Alternatives, Inc.",2024-09-10,5.0,,Layoff Permanent,ca_2024_25.pdf
CA,Qualcomm Incorporated,2024-09-10,226.0,,Layoff Permanent,ca_2024_25.pdf
CA,"GXO Logistics Supply Chain, Inc.",2024-09-12,114.0,,Layoff Permanent,ca_2024_25.pdf
CA,Activision Blizzard,2024-09-12,143.0,,Layoff Permanent,ca_2024_25.pdf
CA,Activision Blizzard,2024-09-12,110.0,,Layoff Permanent,ca_2024_25.pdf
CA,Activision Blizzard,2024-09-12,140.0,,Layoff Permanent,ca_2024_25.pdf
CA,ITC Federal,2024-09-13,31.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Cisco Systems, Inc.",2024-09-13,134.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Cisco Systems, Inc.",2024-09-13,563.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Cisco Systems, Inc.",2024-09-13,145.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Advantest, Inc.",2024-09-16,88.0,,Closure Permanent,ca_2024_25.pdf
CA,Foundation for California Community Colleges,2024-09-16,368.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Southwire Company, LLC",2024-09-16,78.0,,Closure Permanent,ca_2024_25.pdf
CA,"Converse, Inc.",2024-09-16,46.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Converse, Inc.",2024-09-16,31.0,,Layoff Permanent,ca_2024_25.pdf
CA,International Business Machines Corporation (IBM),2024-09-17,58.0,,Layoff Permanent,ca_2024_25.pdf
CA,International Business Machines Corporation (IBM),2024-09-17,54.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Monterey Mushrooms, LLC",2024-09-17,605.0,,Closure Permanent,ca_2024_25.pdf
CA,"CareFusion Resources, LLC, a subsidiary of Becton, Dickinson
and Company",2024-09-17,116.0,,Layoff Permanent,ca_2024_25.pdf
CA,"CareFusion Resources, LLC, a subsidiary of Becton, Dickinson
and Company",2024-09-17,67.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Cuberg, Inc.",2024-09-18,27.0,,Closure Permanent,ca_2024_25.pdf
CA,Jabil Inc.,2024-09-20,59.0,,Closure Temporary,ca_2024_25.pdf
CA,USC Verdugo Hills Hospital,2024-09-20,65.0,,Closure Permanent,ca_2024_25.pdf
CA,Twelve Oaks Foundation dba Twelve Oaks Senior Living,2024-09-20,20.0,,Layoff Permanent,ca_2024_25.pdf
CA,Jabil Inc.,2024-09-23,156.0,,Closure Temporary,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,13.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,5.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,7.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Kaiser Foundation Hospitals,2024-09-23,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,Paramount Global,2024-09-23,14.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Mini Pharmacy Enterprises, Inc.",2024-09-24,50.0,,Closure Permanent,ca_2024_25.pdf
CA,"Newark Group, Inc.",2024-09-24,32.0,,Closure Permanent,ca_2024_25.pdf
CA,Corteva Agriscience LLC,2024-09-26,18.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Randstad Inhouse Services, LLC",2024-09-26,180.0,,Layoff Temporary,ca_2024_25.pdf
CA,"ImmunityBio, Inc.",2024-09-26,3.0,,Layoff Permanent,ca_2024_25.pdf
CA,"ImmunityBio, Inc.",2024-09-26,2.0,,Layoff Permanent,ca_2024_25.pdf
CA,"ImmunityBio, Inc.",2024-09-26,3.0,,Layoff Permanent,ca_2024_25.pdf
CA,"ImmunityBio, Inc.",2024-09-26,4.0,,Layoff Permanent,ca_2024_25.pdf
CA,"ImmunityBio, Inc.",2024-09-26,3.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Randstad Inhouse Services, LLC",2024-09-26,102.0,,Layoff Temporary,ca_2024_25.pdf
CA,"Dreyer&rsquo;s Grand Ice Cream, Inc.",2024-09-26,733.0,,Layoff Temporary,ca_2024_25.pdf
CA,"Dreyer&rsquo;s Grand Ice Cream, Inc.",2024-09-26,188.0,,Layoff Temporary,ca_2024_25.pdf
CA,"Thermal Structures, Inc.",2024-09-26,40.0,,Closure Temporary,ca_2024_25.pdf
CA,Infineon Technologies Americas Corp,2024-09-27,43.0,,Layoff Permanent,ca_2024_25.pdf
CA,Infineon Technologies Americas Corp.,2024-09-27,3.0,,Layoff Permanent,ca_2024_25.pdf
CA,Infineon Technologies Americas Corp.,2024-09-27,19.0,,Layoff Permanent,ca_2024_25.pdf
CA,Infineon Technologies Americas Corp.,2024-09-27,4.0,,Layoff Permanent,ca_2024_25.pdf
CA,Infineon Technologies Americas Corp.,2024-09-27,104.0,,Layoff Permanent,ca_2024_25.pdf
CA,Infineon Technologies Americas Corp,2024-09-27,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Adventist Health Simi Valley,2024-09-27,10.0,,Layoff Permanent,ca_2024_25.pdf
CA,Paramount Global,2024-09-30,140.0,,Layoff Permanent,ca_2024_25.pdf
CA,Paramount Global,2024-09-30,77.0,,Layoff Permanent,ca_2024_25.pdf
CA,Paramount Global,2024-09-30,23.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Green Thumb Produce, Inc.",2024-09-30,112.0,,Closure Permanent,ca_2024_25.pdf
CA,"Amyris, Inc.",2024-10-01,50.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Hanwha Vision America, Inc.",2024-10-01,23.0,,Closure Permanent,ca_2024_25.pdf
CA,"Communications Test Design, Inc.",2024-10-01,83.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Wildbrine, LLC",2024-10-01,37.0,,Closure Permanent,ca_2024_25.pdf
CA,"Beachbody, LLC",2024-10-01,160.0,,Layoff Permanent,ca_2024_25.pdf
CA,"FlexCare Medical Staffing, LLC",2024-10-01,110.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Key Energy Services, LLC",2024-10-02,63.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Key Energy Services, LLC",2024-10-02,9.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Key Energy Services, LLC",2024-10-02,21.0,,Layoff Permanent,ca_2024_25.pdf
CA,Blue Shield of California,2024-10-02,16.0,,Layoff Permanent,ca_2024_25.pdf
CA,Blue Shield of California,2024-10-02,4.0,,Layoff Permanent,ca_2024_25.pdf
CA,Blue Shield of California,2024-10-02,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Blue Shield of California,2024-10-02,29.0,,Layoff Permanent,ca_2024_25.pdf
CA,Blue Shield of California,2024-10-02,4.0,,Layoff Permanent,ca_2024_25.pdf
CA,Blue Shield of California,2024-10-02,5.0,,Layoff Permanent,ca_2024_25.pdf
CA,Blue Shield of California,2024-10-02,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Blue Shield of California,2024-10-02,1.0,,Layoff Permanent,ca_2024_25.pdf
CA,Texas de Brazil Corporation,2024-10-02,35.0,,Closure Permanent,ca_2024_25.pdf
CA,"Amys Kitchen, Inc.",2024-10-02,283.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Amys Kitchen, Inc.",2024-10-02,22.0,,Layoff Permanent,ca_2024_25.pdf
CA,AppLovin Corporation,2024-10-03,65.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Avon Protection Systems, Inc.",2024-10-03,128.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Blackstone Gaming, LLC",2024-10-03,140.0,,Layoff Permanent,ca_2024_25.pdf
CA,"Medtronic, Inc.",2024-10-04,237.0,,Closure Temporary,ca_2024_25.pdf
CA,"L3Harris Technologies, Sonoma EO",2024-10-07,49.0,,Closure Permanent,ca_2024_25.pdf
