notice_date,company_raw,county,n_employees,layoff_type,city,source,state
2025-06-18,Intel Corporation - Robert Noyce Building,Santa Clara County,76.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-18,Intel Corporation - SC-9,Santa Clara County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-18,Intel Corporation - SC-11,Santa Clara County,3.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-18,Intel Corporation - SC-12,Santa Clara County,26.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-20,Five Guys Operations,San Diego County,17.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-20,Oxford Social Club,San Diego County,26.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-16,Safeway Inc.,Sonoma County,3.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-23,Mucci Tehachapi Inc.,Kern County,21.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-20,"Prospect Medical Systems, LLC",San Bernardino County,125.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-24,Ball Horticultural Company,Ventura County,33.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-25,The Trevor Project,Los Angeles County,12.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-24,Pacific Premier Bank,Orange County,78.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Joe's Crab Shack,San Diego County,61.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-26,"Van Law Food Products, Inc.",Orange County,89.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Cushman & Wakefield (222),San Francisco County,10.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Cushman & Wakefield (543),San Francisco County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Cushman & Wakefield,Santa Barbara County,6.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Cushman & Wakefield (401),Santa Clara County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Cushman & Wakefield (455),Santa Clara County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Cushman & Wakefield (1000),Santa Clara County,12.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Cushman & Wakefield (845),Santa Clara County,49.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Richland Ace Hardware,Stanislaus County,10.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-26,"Beachbody, LLC",Los Angeles County,70.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-30,Bicycle Transit Systems,Los Angeles County,65.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-30,Araca Ink LLC,Los Angeles County,64.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Intel Corporation - Robert Noyce,Santa Clara County,57.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Intel Corporation - SC-1 3065 Bowers,Santa Clara County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Intel Corporation - SC-2,Santa Clara County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Intel Corporation - SC-9,Santa Clara County,4.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Intel Corporation - SC-11,Santa Clara County,2.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Intel Corporation,Santa Clara County,45.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-30,"Supernal, LLC - 401",Alameda County,27.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-30,"Supernal, LLC - 1062",Kern County,1.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-27,Pier 15 Logistics LLC Amazon Delivery Station - HLA1,Orange County,50.0,Closure Permanent,,ca_2024_25.pdf,CA
2025-06-30,"Supernal, LLC - 15555",Orange County,20.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-30,"Supernal, LLC - 117",Orange County,5.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-25,Intel Corporation,Sacramento County,54.0,Layoff Permanent,,ca_2024_25.pdf,CA
2025-06-30,Marketing.com,San Diego County,72.0,Closure Permanent,,ca_2024_25.pdf,CA
,50,0,0.0,45,,ca_2024_25.pdf,CA
,107,0,0.0,61,,ca_2024_25.pdf,CA
,63,0,0.0,32,,ca_2024_25.pdf,CA
,115,3,0.0,63,,ca_2024_25.pdf,CA
,94,1,1.0,32,,ca_2024_25.pdf,CA
,84,1,7.0,26,,ca_2024_25.pdf,CA
,890,21,8.0,567,,ca_2024_25.pdf,CA
2025-07-01,Republic National Distributing Company,Alameda County,104.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-01,Santa Fe Springs Swap Meet,Los Angeles County,109.0,Layoff Not known at this time,,ca_2025_26.xlsx,CA
2025-06-27,Pocino Foods Company,Los Angeles County,124.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-01,"Young's Market Company, LLC dba Republic National Distributing Company",Los Angeles County,176.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-06-30,Ford Design Studio,Orange County,263.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-01,Republic National Distributing Company (14352),Orange County,79.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-01,Republic National Distributing Company (14402),Orange County,561.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-01,"Republic National Distributing Company, LLC",San Bernardino County,238.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-06-30,Sharp HealthCare - 8695,San Diego County,244.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-06-30,Sharp HealthCare - 751,San Diego County,34.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-06-30,Sharp HealthCare - 250,San Diego County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-06-30,Sharp HealthCare - 5555,San Diego County,40.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-06-30,Sharp HealthCare - 7901,San Diego County,62.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-06-30,Sharp HealthCare - 5651,San Diego County,13.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-01,Republic National Distributing Company,Alameda County,226.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-01,"Young's Market Company, LLC dba Republic National Distributing Company",San Diego County,80.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-02,Coastal Trading Ventures,San Diego County,74.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-01,Republic National Distributing Company,Santa Clara County,156.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-01,"Young's Market Company, LLC dba Republic National Distributing Company",Yolo County,136.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-03,"Cruise, LLC - 640 Cesar Chavez",San Francisco County,2.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,"Cruise, LLC - 1201 Bryant",San Mateo County,85.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,"Cruise, LLC - 840 W",Santa Clara County,14.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,Paramount Global (1575),Los Angeles County,48.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,Paramount Global (5555),Los Angeles County,61.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-08,"McDonald&rsquo;s Restaurants of California, Inc.",Los Angeles County,87.0,Closure Temporary,,ca_2025_26.xlsx,CA
2025-07-07,Intel Corporation (Robert Noyce Building),Santa Clara County,184.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-07,Intel Corporation (SC-1),Santa Clara County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-07,Intel Corporation (SC-2),Santa Clara County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-07,Intel Corporation (SC-9),Santa Clara County,37.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-07,Intel Corporation (SC-11),Santa Clara County,8.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-07,Intel Corporation (SC-12),Santa Clara County,179.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-08,T. Marzetti,Santa Clara County,77.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-02,Activision Blizzard,Orange County,73.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-07,Intel Corporation,Sacramento County,174.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-08,Best Buy Health,San Diego County,161.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-07,Kaiser Foundation Hospitals,Alameda County,2.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-07,Kaiser Foundation Hospitals,Los Angeles County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-07,Kaiser Foundation Hospitals,Solano County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-08,University of Southern California,Los Angeles County,55.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-09,Levy,Los Angeles County,276.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-09,"Pacira BioSciences, Inc.",San Diego County,71.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,"GSC Logistics, Inc.",Alameda County,25.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,"GSC National Transportation, Inc",Alameda County,38.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-05-29,"All-Rite Leasing, Inc.",Orange County,132.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(3909) San Diego LGBT Community Center,San Diego County,60.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(1640) San Diego LGBT Community Center,San Diego County,7.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(1045) San Diego LGBT Community Center,San Diego County,6.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(3636) San Diego LGBT Community Center,San Diego County,20.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(3878) San Diego LGBT Community Center,San Diego County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(514) San Diego LGBT Community Center,San Diego County,2.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(1807) San Diego LGBT Community Center,San Diego County,5.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(3851) San Diego LGBT Community Center,San Diego County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(1180) San Diego LGBT Community Center,San Diego County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(3045) San Diego LGBT Community Center,San Diego County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(134) San Diego LGBT Community Center,San Diego County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(520) San Diego LGBT Community Center,San Diego County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(460) San Diego LGBT Community Center,San Diego County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-03,(131) San Diego LGBT Community Center,San Diego County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-09,"Planned Parenthood Mar Monte, Inc.",Santa Clara County,17.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Quixote Studio Services (1011),Los Angeles County,8.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Quixote Studio Services (10252),Los Angeles County,11.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Quixote Studio Services (12137),Los Angeles County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Quixote Studio Services (10262),Los Angeles County,2.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Quixote Studio Services (11473),Los Angeles County,37.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Quixote Studio Services (14002),Los Angeles County,7.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Quixote Studio Services (13334),Los Angeles County,16.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Intel Corporation,Sacramento County,170.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-11,Quanex Homeshield LLC,San Bernardino County,15.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-11,"LMB Mortgage Services, Inc. dba LowerMyBills.com",Los Angeles County,38.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Intel Corporation (Robert Noyce),Santa Clara County,203.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Intel Corporation (SC-1),Santa Clara County,4.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Intel Corporation (SC-2),Santa Clara County,43.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Intel Corporation (SC-9),Santa Clara County,16.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Intel Corporation (SC-11),Santa Clara County,5.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-10,Intel Corporation (SC-12),Santa Clara County,55.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-15,"Gatan, Inc.",Alameda County,96.0,Closure Temporary,,ca_2025_26.xlsx,CA
2025-07-15,Corteva Agriscience,Contra Costa County,4.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-14,Blue Shield of California - Oakland,Alameda County,70.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-14,"Blue Shield of California - Town Center, Building C",El Dorado County,6.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-14,"Blue shield of California - Town Center, Building B",El Dorado County,32.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-14,Blue Shield of California - Long Beach,Los Angeles County,11.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-14,Blue Shield of California - Woodland Hills,Los Angeles County,10.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-14,Blue Shield of California - Rancho Cordova,Sacramento County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-14,Blue Shield of California - San Diego,San Diego County,2.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-14,Blue Shield of California - Lodi,San Joaquin County,2.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-14,Blue Shield of California - Redding,Shasta County,2.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-14,Kaiser Foundation Hospitals - Pleasanton,Alameda County,2.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-14,Kaiser Foundation Hospitals - Pasadena,Los Angeles County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-15,Paramount Global,Los Angeles County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-15,International Paper Company,Orange County,71.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-16,Mental Health Association of San Francisco,San Francisco County,200.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-16,"Genentech, Inc.",San Mateo County,87.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-16,Leah's Pantry,San Diego County,40.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-14,Levi Strauss & Co.,San Francisco County,44.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-16,Leah's Pantry,San Francisco County,40.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-17,E. & J. Gallo Winery,San Luis Obispo County,47.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-17,Clark Pacific,Yolo County,65.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,Gee Heavy Machinery,Alameda County,7.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",Fresno County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,Gee Heavy Machinery,Fresno County,9.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-15,KIRA Government Services,Kings County,11.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",Los Angeles County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",Los Angeles County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"L3Harris Technologies, Inc.",Los Angeles County,149.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-17,"Oheck, LLC",Los Angeles County,174.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",Los Angeles County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",Monterey County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,Gee Heavy Machinery,Shasta County,7.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",Santa Clara County,4.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,AMD Direct Inc.,Orange County,7.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",Orange County,4.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",Riverside County,4.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",Riverside County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",Sacramento County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,Gee Heavy Machinery,Sacramento County,34.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",San Diego County,4.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",San Diego County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",San Joaquin County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",Solano County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",Sonoma County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,"Primo Brands, Inc.",Los Angeles County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-18,Ventura Coastal,Tulare County,70.0,Layoff Temporary,,ca_2025_26.xlsx,CA
2025-07-21,SSP America,San Diego County,116.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-21,Kaiser Foundation Hospitals,Alameda County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-21,Kaiser Foundation Hospitals,Marin County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-21,Lazy Dog,Riverside County,89.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-17,"Primal Pet Foods, Inc. - Chadbourne",Solano County,7.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-17,"Primal Pet Foods, Inc.",Solano County,10.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-17,"Primal Pet Foods, Inc. - Watt",Solano County,130.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-22,"US Foods, Inc.",Yolo County,48.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-01-29,"Astellas Gene Therapies, Inc.",San Mateo County,21.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-22,International Flavors & Fragrances,Riverside County,36.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-21,Williamson Morgan & Associates LLC,San Bernardino County,22.0,Layoff Not known at this time,,ca_2025_26.xlsx,CA
2025-07-10,"SenDx Medical, Inc.",San Diego County,119.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-24,Block By Block-CA,Los Angeles County,82.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-25,Crane Food Services,Sacramento County,85.0,Layoff Temporary,,ca_2025_26.xlsx,CA
2025-07-28,"Decra Roofing Systems, Inc.",Riverside County,57.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-28,"CRST Lincoln Sales, Inc. dba CRST Equipment Solutions, Inc.",Riverside County,10.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-28,"Spiral Binding, LLC",Ventura County,135.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-28,Kaiser Foundation Hospitals,Alameda County,6.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-28,Kaiser Foundation Hospitals,Alameda County,4.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-28,Kaiser Foundation Hospitals (393),Los Angeles County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-28,Kaiser Foundation Hospitals (74),Los Angeles County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-28,Kaiser Foundation Hospitals (99),Los Angeles County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-28,Kaiser Foundation Hospitals,San Diego County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-28,"CRST Expedited, Inc. dba CRST The Transportation Solution",Riverside County,7.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-28,"Decra Roofing Systems, Inc.",Riverside County,4.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-29,Coastal Trading Ventures,San Diego County,27.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-29,Thermo Fisher Scientific (5823),San Diego County,52.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-29,Thermo Fisher Scientific (5781),San Diego County,33.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-24,"Planned Parenthood Mar Monte, Inc.",Fresno County,4.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-29,Galleher LLC,Kern County,2.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-24,Planned Parenthood Mar Monte,Kern County,2.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-24,Planned Parenthood Mar Monte,Madera County,11.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-24,Planned Parenthood Mar Monte,Merced County,2.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-24,"Planned Parenthood Mar Monte, Inc.",Monterey County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-24,"Planned Parenthood Mar Monte, Inc.",Santa Cruz County,2.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-29,Galleher LLC,Shasta County,2.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-24,"Planned Parenthood Mar Monte, Inc.",San Mateo County,10.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-24,"Planned Parenthood Mar Monte, Inc.",Sacramento County,1.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-24,"Planned Parenthood Mar Monte, Inc.",San Joaquin County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-24,"Planned Parenthood Mar Monte, Inc.",Santa Clara County,13.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-24,"Planned Parenthood Mar Monte, Inc.",Santa Cruz County,17.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-24,Planned Parenthood Mar Monte,Stanislaus County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-30,"Warner Bros. Discovery, Inc. (100)",Los Angeles County,11.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-30,"Warner Bros. Discovery, Inc. (200)",Los Angeles County,38.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-30,"Warner Bros. Discovery, Inc. (4000)",Los Angeles County,3.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-30,Recology Vallejo,Solano County,25.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-31,Greif Packaging LLC,Merced County,43.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-07-31,Children's Specialists of San Diego,San Diego County,55.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-31,Stanford University,Santa Clara County,363.0,Layoff Permanent,,ca_2025_26.xlsx,CA
2025-07-31,"Wildbrine, LLC",Sonoma County,4.0,Closure Permanent,,ca_2025_26.xlsx,CA
2025-08-01,Host International Inc.,Sacramento County,70.0,Layoff Temporary,,ca_2025_26.xlsx,CA
